Country Name,Country Code,Indicator Name,Indicator Code,Year,GDP
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,1994.0,491689220.744875
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,1995.0,497723960.589913
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,1996.0,494004647.73437
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,1997.0,502675542.001227
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,1998.0,514267869.300758
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,1999.0,536080148.097299
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2000.0,551230861.856505
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2001.0,572417440.820162
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2002.0,591122039.601398
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2003.0,622044665.515049
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2004.0,666072101.777505
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2005.0,708633194.726566
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2006.0,768873684.032838
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2007.0,847918929.107984
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2008.0,999105339.267729
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2009.0,1049110684.72493
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2010.0,1128611700.3618
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2011.0,1239144501.77525
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2012.0,1353632941.5207
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2013.0,2042817162.85639
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2014.0,2214679081.25658
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2015.0,2424391785.43897
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2016.0,2604955228.70117
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2017.0,2762581334.22612
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2018.0,2913466732.12507
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2019.0,3088853638.56832
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2020.0,3181071153.6622
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2021.0,3482987379.0942
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1960.0,19180412.147476863
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1961.0,20189907.52365986
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1962.0,21252534.23543143
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1963.0,22371088.66887519
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1964.0,23548514.388289675
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1965.0,24787909.882410184
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1966.0,26092536.718326513
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1967.0,27465828.124554228
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1968.0,28911398.025846552
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1969.0,30433050.55352269
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1970.0,32034790.056339674
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1971.0,33720831.63825229
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1972.0,35495612.250791885
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1973.0,37363802.36925462
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1974.0,39330318.28342592
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1975.0,41400335.03518518
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1976.0,43579300.03703703
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1977.0,45872947.4074074
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1978.0,57130215.5555556
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1979.0,55017758.8888889
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1980.0,72804653.3333333
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1981.0,82107391.1111111
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1982.0,89527576.6666667
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1983.0,98665191.4814815
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1984.0,109157070.740741
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1985.0,119491932.962963
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1986.0,135161958.518519
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1987.0,151868754.444444
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1988.0,171106184.074074
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1989.0,185137242.962963
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1990.0,201429629.62963
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1991.0,219762962.962963
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1992.0,234059259.259259
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1993.0,245525925.925926
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1994.0,264374074.074074
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1995.0,274522222.222222
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1996.0,292285185.185185
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1997.0,302988888.888889
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1998.0,322411111.111111
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1999.0,331759259.259259
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2000.0,333470370.37037
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2001.0,340203703.703704
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2002.0,333196296.296296
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2003.0,343311111.111111
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2004.0,367200000.0
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2005.0,364255555.555556
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2006.0,390251851.851852
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2007.0,421374074.074074
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2008.0,458188888.888889
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2009.0,489074074.074074
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2010.0,493825925.925926
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2011.0,501025925.925926
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2012.0,485996296.296296
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2013.0,498296296.296296
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2014.0,520207407.407407
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2015.0,540737037.037037
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2016.0,576229629.62963
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2017.0,521551851.851852
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2018.0,554770370.37037
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2019.0,611537037.037037
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2020.0,504214814.814815
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2021.0,554181481.481481
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1960.0,672399700.0
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1961.0,654100200.0
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1962.0,824100000.0
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1963.0,940799900.0
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1964.0,1025599900.0
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1965.0,888100000.0
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1966.0,983900000.0
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1967.0,1034800000.0
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1968.0,1079100000.0
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1969.0,1230500000.0
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1970.0,1485500000.0
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1971.0,1666500000.0
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1972.0,1987400000.0
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1973.0,2344800000.0
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1974.0,2925700000.0
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1975.0,3599200000.0
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1976.0,3951500000.0
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1977.0,4587100000.0
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1978.0,4734400000.0
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1979.0,5498800000.0
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1980.0,6761300000.0
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1981.0,7561300000.0
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1982.0,8267400000.0
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1983.0,9220600000.0
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1984.0,11594000000.0
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1985.0,5044592944.80499
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1986.0,6122198120.02892
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1987.0,5826987099.45901
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1988.0,5374314928.42536
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1989.0,6686593059.93691
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1990.0,7073675544.79021
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1991.0,9824498183.03263
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1992.0,11605382504.0
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1993.0,13081042400.0
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1994.0,14644711384.8202
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1995.0,16637370839.1608
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1996.0,18241691857.3544
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1997.0,20017480054.834
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1998.0,21672231760.6491
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1999.0,22136621337.0889
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2000.0,24305717541.6371
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2001.0,25601765400.5153
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2002.0,27137508656.8522
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2003.0,21403167848.1444
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2004.0,22322395368.0274
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2005.0,35777570135.5225
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2006.0,37879869897.8979
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2007.0,43965420072.4107
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2008.0,48122547177.1881
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2009.0,48261033298.2133
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2010.0,53860175555.9961
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2011.0,58029750745.6495
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2012.0,60681537195.7996
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2013.0,62682163837.347
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2014.0,67179914026.9623
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2015.0,71164825256.6849
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2016.0,75704720189.5607
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2017.0,79997975621.8654
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2018.0,85555378042.8196
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2019.0,88941299733.5018
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2020.0,78844702329.0785
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2021.0,94243453937.4462
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1960.0,158207028110.518
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1961.0,159178740736.029
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1962.0,164016550962.156
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1963.0,174002727352.371
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1964.0,199308121633.356
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1965.0,215883601437.85
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1966.0,213170163779.563
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1967.0,224033123597.849
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1968.0,242723559774.289
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1969.0,270835710640.134
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1970.0,286516192471.609
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1971.0,310180119928.616
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1972.0,339094678748.768
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1973.0,433322067658.55
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1974.0,606166324070.933
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1975.0,651588209475.205
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1976.0,711372173148.284
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1977.0,794876025478.815
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1978.0,882441046947.699
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1979.0,1072707121264.62
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1980.0,1334650648736.53
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1981.0,1491257347469.78
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1982.0,1419016522636.32
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1983.0,1429345740501.95
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1984.0,1418372788630.26
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1985.0,1457342970602.5
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1986.0,1469790802472.04
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1987.0,1480761113376.12
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1988.0,1554594461933.59
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1989.0,1584645586573.37
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1990.0,1860045176631.34
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1991.0,1966540431142.51
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1992.0,2162736019107.52
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1993.0,2375983217841.76
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1994.0,2497988666839.72
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1995.0,2561133918036.76
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1996.0,2792366886416.11
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1997.0,2984857580530.13
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1998.0,2942819451119.23
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1999.0,3112671672988.81
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2000.0,3386373612180.98
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2001.0,3356995214996.41
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2002.0,3264190387135.55
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2003.0,3632856924973.88
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2004.0,4229725075661.74
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2005.0,4932002537834.11
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2006.0,5639084199757.26
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2007.0,6672113667692.29
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2008.0,7524109809617.1
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2009.0,7262190969824.11
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2010.0,8804980626100.26
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2011.0,9718645490075.39
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2012.0,10156314631806.0
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2013.0,10297645688404.5
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2014.0,10651444170099.7
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2015.0,10131735163334.4
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2016.0,10458224448027.4
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2017.0,11295052797674.6
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2018.0,11421920659971.4
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2019.0,11637871027178.0
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2020.0,10849641857292.9
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2021.0,12633177005843.7
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1960.0,154634893528.042
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1961.0,155170778627.41
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1962.0,158387606831.315
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1963.0,176729370270.372
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1964.0,202713926530.742
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1965.0,225620618889.15
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1966.0,252105603041.088
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1967.0,273181770839.365
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1968.0,301202928676.13
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1969.0,346860299339.047
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1970.0,408896539556.337
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1971.0,453725031770.065
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1972.0,563009354818.64
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1973.0,741891037040.445
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1974.0,854706042923.218
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1975.0,935821147762.67
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1976.0,1028853168053.41
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1977.0,1225991951858.03
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1978.0,1546796441106.22
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1979.0,1679994249922.13
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1980.0,1815967769395.32
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1981.0,2001891533039.33
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1982.0,1962329319879.88
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1983.0,2087907980154.55
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1984.0,2235984997380.42
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1985.0,2359536487852.28
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1986.0,3082610420785.46
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1987.0,3619763321194.51
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1988.0,4354921109375.29
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1989.0,4536215440344.3
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1990.0,4738186814505.08
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1991.0,5349242421939.7
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1992.0,5844850548203.31
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1993.0,6536236878858.36
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1994.0,7403860779033.24
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1995.0,8407332504653.75
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1996.0,8101129990852.96
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1997.0,7744677565998.4
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1998.0,6929772564128.86
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1999.0,7740373522439.64
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,2000.0,8374985727131.45
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,2001.0,7788976174282.74
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,2002.0,7911873429625.54
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,2003.0,8699259628292.05
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,2004.0,9756924029391.23
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,2005.0,10409558236937.1
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,2006.0,11031671606764.0
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,2007.0,12325993218625.9
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,2008.0,14210783479872.0
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,2009.0,14623047438738.2
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,2010.0,17066377556712.5
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,2011.0,19790636811566.9
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,2012.0,21172191176755.0
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,2013.0,21410741686661.6
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,2014.0,22086206227634.1
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,2015.0,21997211707026.9
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,2016.0,22772039950316.9
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,2017.0,24324883921969.0
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,2018.0,26482255890882.1
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,2019.0,27028297830157.6
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,2020.0,27127309724583.3
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,2021.0,30911686458694.3
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1960.0,81224993497.3985
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1961.0,71507024081.1617
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1962.0,65298531278.4617
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1963.0,70737722322.8478
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1964.0,81640216211.1387
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1965.0,95037880851.9465
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1966.0,103921404921.3
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1967.0,100855339213.691
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1968.0,102125623704.092
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1969.0,114623693711.954
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1970.0,127296125115.93
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1971.0,136859193901.067
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1972.0,155212805696.999
